Address Name	Locality Name	Locality Number	Station Number
שבלי - אום אל-גנם	יזרעאל	913	3.3
שבלי - אום אל-גנם	יזרעאל	913	4.1
שבלי - אום אל-גנם	יזרעאל	913	4.2
שבלי - אום אל-גנם	יזרעאל	913	4.3
אום אל-גנם	יזרעאל	913	5.0
אום אל-גנם	יזרעאל	913	6.0
שדה אליהו	יזרעאל	304	1.0
שדה יעקב	יזרעאל	142	1.1
שדה יעקב	יזרעאל	142	1.2
שדה נחום	יזרעאל	259	1.0
שדי תרומות	יזרעאל	2057	1.0
שדמות מחולה	יזרעאל	3578	1.0
שלוחות	יזרעאל	439	1.0
שמשית 1	יזרעאל	1337	2.1
שמשית 1	יזרעאל	1337	2.2
שמשית 1	יזרעאל	1337	2.3
שריד	יזרעאל	126	1.0
שריד	יזרעאל	126	2.0
תל יוסף	יזרעאל	84	1.0
תל עדשים	יזרעאל	103	1.0
תל עדשים	יזרעאל	103	2.0
תל תאומים	יזרעאל	1283	1.0
תמרת	יזרעאל	1244	1.0
תמרת	יזרעאל	1244	3.0
אבו סנאן	עכו	473	1.1
אבו סנאן	עכו	473	1.2
אבו סנאן	עכו	473	5.1
אבו סנאן	עכו	473	5.2
אבו סנאן	עכו	473	5.3
אבו סנאן	עכו	473	8.1
אבו סנאן	עכו	473	8.2
אבו סנאן	עכו	473	8.3
אבו סנאן	עכו	473	9.1
אבו סנאן	עכו	473	9.2
אבו סנאן	עכו	473	9.3
אבו סנאן	עכו	473	11.1
אבו סנאן	עכו	473	11.2
אבו סנאן	עכו	473	11.3
אבו סנאן	עכו	473	13.1
אבו סנאן	עכו	473	13.2
אבו סנאן	עכו	473	13.3
אבו סנאן	עכו	473	13.4
אבו סנאן	עכו	473	13.5
אבטליון	עכו	1275	1.0
אבירים	עכו	1220	1.0
אבן מנחם	עכו	1081	1.0
אדמית	עכו	1068	1.0
אחיהוד	עכו	785	1.1
אחיהוד	עכו	785	1.2
אילון	עכו	294	1.0
אילון	עכו	294	2.0
אלקוש	עכו	603	1.0
אעבלין	עכו	529	2.1
אעבלין	עכו	529	2.2
אעבלין	עכו	529	4.1
אעבלין	עכו	529	4.2
אעבלין	עכו	529	4.3
אעבלין	עכו	529	7.1
אעבלין	עכו	529	7.2
אעבלין	עכו	529	8.1
אעבלין	עכו	529	8.2
אעבלין	עכו	529	8.3
אעבלין 1	עכו	529	10.1
אעבלין 1	עכו	529	10.2
אעבלין 1	עכו	529	10.3
אעבלין	עכו	529	11.1
אעבלין	עכו	529	11.2
אעבלין	עכו	529	11.3
אעבלין 1	עכו	529	12.1
אעבלין 1	עכו	529	12.2
אעבלין	עכו	529	13.1
אעבלין	עכו	529	13.2
אעבלין	עכו	529	13.3
אשחר	עכו	1188	1.0
אשרת	עכו	1256	1.0
בוסתן הגליל	עכו	559	1.1
בוסתן הגליל	עכו	559	1.2
ביר אל-מכסור	עכו	998	2.1
ביר אל-מכסור	עכו	998	2.2
ביר אל-מכסור	עכו	998	2.3
ביר אל-מכסור	עכו	998	3.1
ביר אל-מכסור	עכו	998	3.2
ביר אל-מכסור	עכו	998	3.3
ביר אל-מכסור	עכו	998	3.4
ביר אל-מכסור	עכו	998	3.5
ביר אל-מכסור	עכו	998	10.1
ביר אל-מכסור	עכו	998	10.2
ביר אל-מכסור	עכו	998	10.3
ביר אל-מכסור	עכו	998	10.4
ביר אל-מכסור	עכו	998	10.5
בית ג'ן	עכו	480	3.1
בית ג'ן	עכו	480	3.2
בית ג'ן	עכו	480	3.3
בית ג'ן	עכו	480	6.1
בית ג'ן	עכו	480	6.2
בית ג'ן	עכו	480	6.3
בית ג'ן	עכו	480	8.1
בית ג'ן	עכו	480	8.2
בית ג'ן	עכו	480	8.3
בית ג'ן	עכו	480	9.1
בית ג'ן	עכו	480	9.2
בית ג'ן	עכו	480	9.3
בית ג'ן	עכו	480	10.1
בית ג'ן	עכו	480	10.2
בית ג'ן	עכו	480	10.3
בית ג'ן	עכו	480	12.1
בית ג'ן	עכו	480	12.2
בית ג'ן	עכו	480	12.3
בית העמק	עכו	572	1.0
בן עמי	עכו	712	1.0
בענה	עכו	483	1.1
בענה	עכו	483	1.2
בענה	עכו	483	2.1
בענה	עכו	483	2.2
בענה	עכו	483	3.1
בענה	עכו	483	3.2
בענה	עכו	483	4.1
בענה	עכו	483	4.2
בענה	עכו	483	6.1
בענה	עכו	483	6.2
בענה	עכו	483	7.1
בענה	עכו	483	7.2
בענה	עכו	483	8.1
בענה	עכו	483	8.2
בענה	עכו	483	8.3
בצת	עכו	589	1.0
מכר	עכו	1292	8.1
מכר	עכו	1292	8.2
מכר	עכו	1292	8.3
מכר	עכו	1292	8.4
ג'דיידה-מכר	עכו	1292	15.1
ג'דיידה-מכר	עכו	1292	15.2
ג'דיידה-מכר	עכו	1292	15.3
מכר	עכו	1292	16.1
מכר	עכו	1292	16.2
מכר	עכו	1292	16.3
מכר	עכו	1292	16.4
ג'דיידה	עכו	1292	17.1
ג'דיידה	עכו	1292	17.2
ג'דיידה	עכו	1292	17.3
ג'דיידה	עכו	1292	17.4
ג'דיידה	עכו	1292	17.5
ג'דיידה	עכו	1292	18.1
ג'דיידה	עכו	1292	18.2
ג'דיידה	עכו	1292	18.3
ג'דיידה	עכו	1292	18.4
ג'דיידה	עכו	1292	18.5
מכר	עכו	1292	20.1
מכר	עכו	1292	20.2
מכר	עכו	1292	20.3
מכר	עכו	1292	20.4
מכר	עכו	1292	20.5
ג'ולס 1	עכו	485	2.1
ג'ולס 1	עכו	485	2.2
ג'ולס 1	עכו	485	2.3
ג'ולס	עכו	485	3.1
ג'ולס	עכו	485	3.2
ג'ולס	עכו	485	3.3
ג'ולס	עכו	485	6.1
ג'ולס	עכו	485	6.2
ג'ולס	עכו	485	6.3
גורן	עכו	755	1.0
גורנות הגליל	עכו	1219	1.0
גילון	עכו	1204	1.0
גילון	עכו	1204	2.0
גיתה	עכו	1206	1.0
געתון	עכו	463	1.0
גשר הזיו	עכו	574	1.1
גשר הזיו	עכו	574	1.2
דייר אל-אסד	עכו	490	4.1
דייר אל-אסד	עכו	490	4.2
דייר אל-אסד	עכו	490	4.3
דייר אל-אסד	עכו	490	8.1
דייר אל-אסד	עכו	490	8.2
דייר אל-אסד	עכו	490	8.3
דייר אל-אסד	עכו	490	8.4
דייר אל-אסד	עכו	490	10.1
דייר אל-אסד	עכו	490	10.2
דייר אל-אסד	עכו	490	10.3
דייר אל-אסד	עכו	490	11.1
דייר אל-אסד	עכו	490	11.2
דייר אל-אסד	עכו	490	11.3
דייר אל-אסד	עכו	490	11.4
דייר אל-אסד	עכו	490	12.1
דייר אל-אסד	עכו	490	12.2
דייר אל-אסד	עכו	490	12.3
דייר חנא	עכו	492	9.1
דייר חנא	עכו	492	9.2
דייר חנא	עכו	492	9.3
דייר חנא	עכו	492	9.4
דייר חנא	עכו	492	9.5
דייר חנא	עכו	492	10.1
דייר חנא	עכו	492	10.2
דייר חנא	עכו	492	10.3
דייר חנא	עכו	492	10.4
דייר חנא	עכו	492	10.5
דייר חנא	עכו	492	11.1
דייר חנא	עכו	492	11.2
דייר חנא	עכו	492	11.3
דייר חנא	עכו	492	11.4
דמיידה	עכו	1317	1.0
הילה	עכו	1208	1.0
הרדוף	עכו	1249	1.0
הררית	עכו	1203	1.0
חוסן	עכו	662	1.1
חוסן	עכו	662	1.2
חוסנייה	עכו	1332	1.0
חורפיש	עכו	496	1.0
חורפיש	עכו	496	2.0
חורפיש	עכו	496	3.1
חורפיש	עכו	496	3.2
חורפיש 1 א	עכו	496	5.1
חורפיש 1 א	עכו	496	5.2
חורפיש 1 א	עכו	496	5.3
חורפיש 1	עכו	496	6.1
חורפיש 1	עכו	496	6.2
חורפיש	עכו	496	7.1
חורפיש	עכו	496	7.2
חלוץ	עכו	1272	1.0
חניתה	עכו	280	1.1
חניתה	עכו	280	1.2
חרשים	עכו	1209	1.0
הברוש	עכו	1181	1.0
טל-אל	עכו	1181	2.0
טמרה	עכו	8900	9.1
טמרה	עכו	8900	9.2
טמרה	עכו	8900	14.1
טמרה	עכו	8900	14.2
טמרה	עכו	8900	14.3
טמרה	עכו	8900	14.4
טמרה 1	עכו	8900	19.1
טמרה 1	עכו	8900	19.2
טמרה 1	עכו	8900	19.3
טמרה	עכו	8900	21.1
טמרה	עכו	8900	21.2
טמרה	עכו	8900	21.3
טמרה	עכו	8900	21.4
טמרה	עכו	8900	21.5
טמרה	עכו	8900	23.1
טמרה	עכו	8900	23.2
טמרה	עכו	8900	23.3
טמרה	עכו	8900	23.4
טמרה	עכו	8900	25.1
טמרה	עכו	8900	25.2
טמרה	עכו	8900	25.3
טמרה	עכו	8900	26.1
טמרה	עכו	8900	26.2
טמרה	עכו	8900	26.3
טמרה	עכו	8900	26.4
טמרה	עכו	8900	26.5
טמרה	עכו	8900	28.1
טמרה	עכו	8900	28.2
טמרה	עכו	8900	28.3
טמרה	עכו	8900	28.4
טמרה	עכו	8900	28.5
טמרה	עכו	8900	29.1
טמרה	עכו	8900	29.2
טמרה	עכו	8900	29.3
טמרה	עכו	8900	30.1
טמרה	עכו	8900	30.2
טמרה	עכו	8900	30.3
טמרה	עכו	8900	30.4
טמרה	עכו	8900	31.1
טמרה	עכו	8900	31.2
טמרה	עכו	8900	31.3
טמרה	עכו	8900	31.4
ג'ת (בגליל)	עכו	1295	1.1
ג'ת (בגליל)	עכו	1295	1.2
יאנוח	עכו	1295	2.1
יאנוח	עכו	1295	2.2
יאנוח	עכו	1295	3.1
יאנוח	עכו	1295	3.2
יאנוח	עכו	1295	4.1
יאנוח	עכו	1295	4.2
ג'ת (בגליל)	עכו	1295	5.1
ג'ת (בגליל)	עכו	1295	5.2
יאנוח	עכו	1295	6.1
יאנוח	עכו	1295	6.2
יובלים	עכו	1226	1.0
יובלים	עכו	1226	2.0
יודפת	עכו	1112	1.0
יחיעם	עכו	409	1.0
יסעור	עכו	575	1.0
יעד	עכו	1138	1.0
יערה	עכו	795	1.0
ירכא	עכו	502	5.1
ירכא	עכו	502	5.2
ירכא	עכו	502	5.3
ירכא	עכו	502	9.1
ירכא	עכו	502	9.2
ירכא	עכו	502	9.3
ירכא	עכו	502	10.1
ירכא	עכו	502	10.2
ירכא	עכו	502	10.3
ירכא	עכו	502	10.4
ירכא	עכו	502	13.1
ירכא	עכו	502	13.2
ירכא	עכו	502	13.3
ירכא	עכו	502	13.4
ירכא 1	עכו	502	14.1
ירכא 1	עכו	502	14.2
ירכא 1	עכו	502	14.3
ירכא	עכו	502	15.1
ירכא	עכו	502	15.2
ירכא	עכו	502	15.3
ירכא	עכו	502	15.4
כאבול	עכו	504	1.1
כאבול	עכו	504	1.2
כאבול	עכו	504	1.3
כאבול	עכו	504	1.4
כאבול	עכו	504	4.1
כאבול	עכו	504	4.2
כאבול	עכו	504	4.3
כאבול	עכו	504	7.1
כאבול	עכו	504	7.2
כאבול	עכו	504	7.3
כאבול	עכו	504	7.4
כאבול	עכו	504	11.1
כאבול	עכו	504	11.2
כאבול	עכו	504	11.3
כאבול	עכו	504	11.4
כאוכב אבו אל-היג'א	עכו	505	4.1
כאוכב אבו אל-היג'א	עכו	505	4.2
כאוכב אבו אל-היג'א	עכו	505	4.3
כאוכב אבו אל-היג'א	עכו	505	4.4
כאוכב אבו אל-היג'א	עכו	505	4.5
כברי	עכו	576	1.0
כברי	עכו	576	2.0
כישור	עכו	1153	1.0
כליל	עכו	1183	1.0
כמאנה	עכו	1331	1.0
כמאנה	עכו	1331	2.0
כמון	עכו	1201	1.0
כסרא	עכו	1296	1.0
כסרא	עכו	1296	2.1
כסרא	עכו	1296	2.2
כפר סמיע	עכו	1296	3.1
כפר סמיע	עכו	1296	3.2
כפר סמיע	עכו	1296	4.1
כפר סמיע	עכו	1296	4.2
כפר סמיע	עכו	1296	4.3
כסרא-סמיע	עכו	1296	5.1
כסרא	עכו	1296	5.2
כסרא	עכו	1296	6.1
כסרא	עכו	1296	6.2
כסרא	עכו	1296	8.0
כסרא	עכו	1296	9.0
תבור	עכו	1263	1.0
אשכר 55	עכו	1263	2.1
אשכר 55	עכו	1263	2.2
תבור	עכו	1263	3.0
תבור	עכו	1263	4.0
אשכר	עכו	1263	5.1
אשכר	עכו	1263	5.2
אשכר	עכו	1263	5.3
כפר יאסיף	עכו	507	5.1
כפר יאסיף	עכו	507	5.2
כפר יאסיף	עכו	507	5.3
כפר יאסיף	עכו	507	5.4
כפר יאסיף	עכו	507	7.1
כפר יאסיף	עכו	507	7.2
כפר יאסיף	עכו	507	7.3
כפר יאסיף 3	עכו	507	10.1
כפר יאסיף 3	עכו	507	10.2
כפר יאסיף 3	עכו	507	10.3
כפר יאסיף 3	עכו	507	10.4
כפר יאסיף	עכו	507	11.1
כפר יאסיף	עכו	507	11.2
כפר יאסיף	עכו	507	11.3
כפר יאסיף	עכו	507	11.4
כפר מנדא	עכו	510	2.1
כפר מנדא	עכו	510	2.2
כפר מנדא	עכו	510	3.1
כפר מנדא	עכו	510	3.2
כפר מנדא 1	עכו	510	5.1
כפר מנדא 1	עכו	510	5.2
כפר מנדא	עכו	510	8.1
כפר מנדא	עכו	510	8.2
כפר מנדא	עכו	510	9.1
כפר מנדא	עכו	510	9.2
כפר מנדא	עכו	510	10.1
כפר מנדא	עכו	510	10.2
כפר מנדא	עכו	510	12.1
כפר מנדא	עכו	510	12.2
כפר מנדא	עכו	510	12.3
כפר מנדא 1	עכו	510	13.1
כפר מנדא 1	עכו	510	13.2
כפר מנדא 1	עכו	510	13.3
כפר מנדא	עכו	510	14.1
כפר מנדא	עכו	510	14.2
כפר מנדא	עכו	510	14.3
כפר מנדא	עכו	510	16.1
כפר מנדא	עכו	510	16.2
כפר מנדא	עכו	510	16.3
כפר מנדא	עכו	510	17.1
כפר מנדא	עכו	510	17.2
כפר מנדא	עכו	510	17.3
כפר מנדא	עכו	510	17.4
כפר מסריק	עכו	297	1.0
כפר ראש הנקרה 1	עכו	579	1.0
כפר ראש הנקרה 1	עכו	579	2.0
כפר רוזנואלד	עכו	1130	1.0
הברושים 33	עכו	1139	1.0
"צה""ל 103"	עכו	1139	2.1
"צה""ל 103"	עכו	1139	2.2
"צה""ל 103"	עכו	1139	2.3
"צה""ל 103"	עכו	1139	3.1
"צה""ל 103"	עכו	1139	3.2
הגפן 8	עכו	1139	4.1
הגפן 8	עכו	1139	4.2
הפסגה 71	עכו	1139	5.0
הפסגה 71	עכו	1139	6.1
הפסגה 71	עכו	1139	6.2
הפסגה 71	עכו	1139	6.3
הפסגה 71	עכו	1139	6.4
הברושים 33	עכו	1139	8.0
משעול נורית 10	עכו	1139	10.0
"צה""ל 105"	עכו	1139	11.0
חוחית 71	עכו	1139	12.0
"צה""ל 103 א"	עכו	1139	15.0
הברושים 33	עכו	1139	16.0
משעול נורית 10	עכו	1139	18.0
משעול נורית 10	עכו	1139	19.0
משעול נורית 2	עכו	1139	20.0
הברושים 33	עכו	1139	21.0
הברושים 33	עכו	1139	22.0
משעול הרקפות 8	עכו	1139	24.0
"צה""ל 105"	עכו	1139	25.0
משעול נורית 10	עכו	1139	26.0
משעול נורית 10	עכו	1139	27.0
משעול נורית 2	עכו	1139	28.0
משעול דולב 15	עכו	1139	29.0
משעול דולב 15	עכו	1139	30.0
חוחית 71	עכו	1139	31.0
משעול דולב 15	עכו	1139	32.0
חוחית 71	עכו	1139	33.0
"שד קק""ל 100"	עכו	1139	34.1
"שד קק""ל 100"	עכו	1139	34.2
הפסגה 71	עכו	1139	35.0
הפסגה 71	עכו	1139	36.0
הפסגה 71	עכו	1139	37.0
עינב 21	עכו	1139	38.1
עינב 21	עכו	1139	38.2
עינב 21	עכו	1139	38.3
קציר 71	עכו	1139	40.0
מעלה אורט 15	עכו	1139	41.1
מעלה אורט 15	עכו	1139	41.2
מעלה אורט 15	עכו	1139	41.3
אסיף 4	עכו	1139	45.1
אסיף 4	עכו	1139	45.2
אסיף 4	עכו	1139	45.3
אסיף 4	עכו	1139	45.4
קציר 71	עכו	1139	49.0
בז 11	עכו	1139	51.1
בז 11	עכו	1139	51.2
בז 11	עכו	1139	51.3
בז 13	עכו	1139	51.4
מבצע אסף 3	עכו	1139	52.1
מבצע אסף 3	עכו	1139	52.2
מבצע אסף 3	עכו	1139	52.3
מבצע אסף 3	עכו	1139	52.4
חטיבת יפתח 200	עכו	1139	54.1
חטיבת יפתח 200	עכו	1139	54.2
חטיבת יפתח 200	עכו	1139	54.3
הפסגה 71	עכו	1139	64.0
איה 48	עכו	1139	65.0
חוחית 71	עכו	1139	66.0
חטיבת יפתח 48	עכו	1139	68.1
חטיבת יפתח 48	עכו	1139	68.2
חטיבת יפתח 48	עכו	1139	68.3
חטיבת יפתח 48	עכו	1139	68.4
חטיבת יפתח 48	עכו	1139	68.5
חטיבת יפתח 48	עכו	1139	68.6
חטיבת יפתח 48	עכו	1139	68.7
איה 48	עכו	1139	69.1
בז 13	עכו	1139	69.2
לבון	עכו	1207	1.0
לוחמי הגיטאות	עכו	595	1.0
לוטם	עכו	1171	1.0
לימן	עכו	674	1.0
לפידות	עכו	1173	1.0
מג'ד אל-כרום	עכו	516	10.1
מג'ד אל-כרום	עכו	516	10.2
מג'ד אל-כרום	עכו	516	10.3
מג'ד אל-כרום	עכו	516	10.4
מג'ד אל-כרום	עכו	516	10.5
מג'ד אל-כרום	עכו	516	13.1
מג'ד אל-כרום	עכו	516	13.2
מג'ד אל-כרום	עכו	516	13.3
מג'ד אל-כרום	עכו	516	13.4
מג'ד אל-כרום	עכו	516	15.1
מג'ד אל-כרום	עכו	516	15.2
מג'ד אל-כרום	עכו	516	15.3
מג'ד אל-כרום	עכו	516	15.4
מג'ד אל-כרום	עכו	516	15.5
מג'ד אל-כרום	עכו	516	15.6
מג'ד אל-כרום	עכו	516	16.1
מג'ד אל-כרום	עכו	516	16.2
מג'ד אל-כרום	עכו	516	16.3
מג'ד אל-כרום	עכו	516	16.4
מג'ד אל-כרום	עכו	516	16.5
מורן	עכו	1163	1.0
מורשת	עכו	1178	1.0
מורשת	עכו	1178	2.0
מזרעה	עכו	517	2.1
מזרעה 1	עכו	517	2.2
מזרעה 1	עכו	517	3.1
מזרעה 1	עכו	517	3.2
מזרעה 1	עכו	517	3.3
מזרעה	עכו	517	4.1
אלג'אחז	עכו	517	4.2
מכמנים	עכו	1202	1.0
מנוף	עכו	1174	1.1
מנוף	עכו	1174	1.2
מנות	עכו	1205	1.0
מעונה	עכו	570	1.1
מעונה	עכו	570	1.2
מעיליא	עכו	518	1.1
מעיליא	עכו	518	1.2
מעיליא	עכו	518	3.1
מעיליא	עכו	518	3.2
הארזים 87	עכו	1063	1.1
פקיעין 1	עכו	1063	1.2
אשכולות 35	עכו	1063	2.0
אבו אלעלא אלמערי	עכו	1063	3.1
מעלה המסגד	עכו	1063	3.2
ז'בוטינסקי 21	עכו	1063	4.0
חרושת	עכו	1063	5.1
חרושת 1	עכו	1063	5.2
קרן היסוד 36	עכו	1063	6.0
מעלה ההר	עכו	1063	7.1
מעלה ההר	עכו	1063	7.2
הרב קוק 14	עכו	1063	8.0
לוי אשכול 444	עכו	1063	9.0
"שז""ר זלמן 5"	עכו	1063	10.0
המעפילים 1	עכו	1063	11.0
שד ירושלים 1	עכו	1063	13.1
שד ירושלים 1	עכו	1063	13.2
שד ירושלים 1	עכו	1063	13.3
מרווה	עכו	1063	14.1
מרווה 1	עכו	1063	14.2
שד ירושלים 24	עכו	1063	15.1
שד ירושלים 24	עכו	1063	15.2
הרקפת 732	עכו	1063	16.0
המעפילים 1	עכו	1063	17.0
ספיר 9	עכו	1063	19.1
ספיר 9	עכו	1063	19.2
ספיר 9	עכו	1063	19.3
התאנה	עכו	1063	20.0
אתרוג 22	עכו	1063	21.0
אלמותנבי 3	עכו	1063	25.1
אלמותנבי 3	עכו	1063	25.2
הצבעוני	עכו	1063	26.1
הצבעוני	עכו	1063	26.2
מעלה המסגד	עכו	1063	28.0
הארזים 21	עכו	1063	30.0
הרקפת 731	עכו	1063	31.0
אתרוג 22	עכו	1063	32.0
ספיר 1	עכו	1063	33.0
מצובה	עכו	325	1.0
מצובה	עכו	325	2.0
"מצפה אבי""ב"	עכו	1222	1.1
"מצפה אבי""ב"	עכו	1222	1.2
מתת	עכו	1184	1.0
נווה אלון	עכו	9100	1.1
נווה אלון	עכו	9100	1.2
נווה אלון	עכו	9100	1.3
ההגנה 22	עכו	9100	2.0
וולפסון 68	עכו	9100	4.1
וולפסון 68	עכו	9100	4.2
וולפסון 68	עכו	9100	4.3
וולפסון 68	עכו	9100	4.4
וולפסון 68	עכו	9100	4.5
ההגנה 22	עכו	9100	5.0
הרצל 18	עכו	9100	6.0
ההגנה 22	עכו	9100	8.0
גולומב 4	עכו	9100	10.0
טרומפלדור	עכו	9100	11.0
טרומפלדור	עכו	9100	12.0
טרומפלדור	עכו	9100	13.0
טרומפלדור	עכו	9100	14.0
קבוץ גלויות	עכו	9100	15.0
קבוץ גלויות	עכו	9100	16.0
"רמב""ם 2"	עכו	9100	17.0
הר תבור 1	עכו	9100	18.1
הר תבור 1	עכו	9100	18.2
אביר יעקב 15	עכו	9100	19.0
ש קרית יוספטל 56	עכו	9100	20.0
ש קרית יוספטל 56	עכו	9100	21.0
"רמב""ם 2"	עכו	9100	22.0
אביר יעקב 15	עכו	9100	24.0
הזמיר 16	עכו	9100	29.0
שריר אפרים 33	עכו	9100	31.0
עזרא 1	עכו	9100	32.1
עזרא 1	עכו	9100	32.2
עזרא 1	עכו	9100	32.3
שריר אפרים 33	עכו	9100	34.0
נחליאלי 9	עכו	9100	35.1
נחליאלי 9	עכו	9100	35.2
נחליאלי 9	עכו	9100	35.3
שפרינצק	עכו	9100	37.1
שפרינצק	עכו	9100	37.2
עזרא 1	עכו	9100	37.3
רמז 44	עכו	9100	42.1
רמז 44	עכו	9100	42.2
ז'בוטינסקי 12	עכו	9100	43.1
ז'בוטינסקי 12	עכו	9100	43.2
המעפילים 12	עכו	9100	43.3
גולומב 4	עכו	9100	46.0
אחד העם 8	עכו	9100	49.1
אחד העם 22	עכו	9100	49.2
שטינמץ מקס 1	עכו	9100	52.1
שטינמץ מקס 1	עכו	9100	52.2
שטינמץ מקס 1	עכו	9100	52.3
שפירא 1	עכו	9100	57.0
גרינבוים 14	עכו	9100	60.0
בלפור 71	עכו	9100	65.1
בלפור 71	עכו	9100	65.2
איריס 65	עכו	9100	66.1
איריס 65	עכו	9100	66.2
איריס 65	עכו	9100	66.3
שקד 17	עכו	9100	69.1
שקד 17	עכו	9100	69.2
שקד 17	עכו	9100	69.3
שקד 17	עכו	9100	69.4
גרינבוים 14	עכו	9100	72.0
הרצל 18	עכו	9100	73.0
גולומב 4	עכו	9100	75.0
רמז 21	עכו	9100	76.1
רמז 21	עכו	9100	76.2
רמז 21	עכו	9100	76.3
רמז 21	עכו	9100	76.4
רמז 21	עכו	9100	76.5
רמז 22	עכו	9100	76.6
רמז 22	עכו	9100	76.7
ויצמן 88	עכו	9100	77.1
ויצמן 88	עכו	9100	77.2
ויצמן 88	עכו	9100	77.3
ויצמן 88	עכו	9100	77.4
רמז 22	עכו	9100	77.5
שטינמץ מקס 1	עכו	9100	78.1
שטינמץ מקס 1	עכו	9100	78.2
שטינמץ מקס 1	עכו	9100	78.3
טרומפלדור	עכו	9100	82.0
איריס 44	עכו	9100	83.1
איריס 44	עכו	9100	83.2
איריס 44	עכו	9100	83.3
איריס 44	עכו	9100	83.4
איריס 44	עכו	9100	83.5
איריס 44	עכו	9100	83.6
הזמיר 16	עכו	9100	84.1
הזמיר 60	עכו	9100	84.2
