Bloc	Knesset	Locality	Station	Votes
Secular Centre	24	6600	257	445
Left	24	6600	953	151
Right	24	6600	953	1234
Orthodox	24	6600	953	187
Arab-Israeli	24	6600	953	0
Micro	24	6600	953	37
Secular Centre	24	6600	953	658
Left	24	6600	957	35
Right	24	6600	957	197
Orthodox	24	6600	957	42
Arab-Israeli	24	6600	957	0
Micro	24	6600	957	10
Secular Centre	24	6600	957	138
Left	24	2034	1	14
Right	24	2034	1	281
Orthodox	24	2034	1	94
Arab-Israeli	24	2034	1	1
Micro	24	2034	1	3
Secular Centre	24	2034	1	24
Left	24	2034	6	9
Right	24	2034	6	211
Orthodox	24	2034	6	128
Arab-Israeli	24	2034	6	0
Micro	24	2034	6	2
Secular Centre	24	2034	6	13
Left	24	2034	7	14
Right	24	2034	7	560
Orthodox	24	2034	7	257
Arab-Israeli	24	2034	7	0
Micro	24	2034	7	8
Secular Centre	24	2034	7	35
Left	24	2034	8	7
Right	24	2034	8	257
Orthodox	24	2034	8	99
Arab-Israeli	24	2034	8	0
Micro	24	2034	8	4
Secular Centre	24	2034	8	23
Left	24	2034	9	0
Right	24	2034	9	214
Orthodox	24	2034	9	107
Arab-Israeli	24	2034	9	0
Micro	24	2034	9	1
Secular Centre	24	2034	9	13
Left	24	2034	11	16
Right	24	2034	11	633
Orthodox	24	2034	11	246
Arab-Israeli	24	2034	11	0
Micro	24	2034	11	13
Secular Centre	24	2034	11	68
Left	24	2034	13	17
Right	24	2034	13	596
Orthodox	24	2034	13	802
Arab-Israeli	24	2034	13	0
Micro	24	2034	13	10
Secular Centre	24	2034	13	50
Left	24	2660	1	7
Right	24	2660	1	159
Orthodox	24	2660	1	65
Arab-Israeli	24	2660	1	0
Micro	24	2660	1	6
Secular Centre	24	2660	1	36
Left	24	2660	2	6
Right	24	2660	2	208
Orthodox	24	2660	2	85
Arab-Israeli	24	2660	2	0
Micro	24	2660	2	9
Secular Centre	24	2660	2	39
Left	24	2660	4	16
Right	24	2660	4	269
Orthodox	24	2660	4	137
Arab-Israeli	24	2660	4	0
Micro	24	2660	4	11
Secular Centre	24	2660	4	28
Left	24	2660	5	18
Right	24	2660	5	528
Orthodox	24	2660	5	153
Arab-Israeli	24	2660	5	1
Micro	24	2660	5	26
Secular Centre	24	2660	5	74
Left	24	2660	7	3
Right	24	2660	7	253
Orthodox	24	2660	7	180
Arab-Israeli	24	2660	7	0
Micro	24	2660	7	4
Secular Centre	24	2660	7	23
Left	24	2660	9	15
Right	24	2660	9	476
Orthodox	24	2660	9	200
Arab-Israeli	24	2660	9	0
Micro	24	2660	9	17
Secular Centre	24	2660	9	88
Left	24	2660	11	14
Right	24	2660	11	219
Orthodox	24	2660	11	88
Arab-Israeli	24	2660	11	0
Micro	24	2660	11	2
Secular Centre	24	2660	11	49
Left	24	2660	12	161
Right	24	2660	12	764
Orthodox	24	2660	12	157
Arab-Israeli	24	2660	12	0
Micro	24	2660	12	33
Secular Centre	24	2660	12	556
Left	24	2660	13	75
Right	24	2660	13	107
Orthodox	24	2660	13	8
Arab-Israeli	24	2660	13	3
Micro	24	2660	13	1
Secular Centre	24	2660	13	211
Left	24	2660	15	62
Right	24	2660	15	61
Orthodox	24	2660	15	13
Arab-Israeli	24	2660	15	0
Micro	24	2660	15	2
Secular Centre	24	2660	15	177
Left	24	2660	16	39
Right	24	2660	16	705
Orthodox	24	2660	16	277
Arab-Israeli	24	2660	16	1
Micro	24	2660	16	17
Secular Centre	24	2660	16	156
Left	24	2660	17	10
Right	24	2660	17	256
Orthodox	24	2660	17	75
Arab-Israeli	24	2660	17	0
Micro	24	2660	17	5
Secular Centre	24	2660	17	27
Left	24	2660	19	8
Right	24	2660	19	143
Orthodox	24	2660	19	52
Arab-Israeli	24	2660	19	1
Micro	24	2660	19	2
Secular Centre	24	2660	19	24
Left	24	2660	20	7
Right	24	2660	20	172
Orthodox	24	2660	20	78
Arab-Israeli	24	2660	20	0
Micro	24	2660	20	2
Secular Centre	24	2660	20	40
Left	24	2660	23	15
Right	24	2660	23	346
Orthodox	24	2660	23	59
Arab-Israeli	24	2660	23	0
Micro	24	2660	23	10
Secular Centre	24	2660	23	127
Left	24	2660	25	43
Right	24	2660	25	194
Orthodox	24	2660	25	25
Arab-Israeli	24	2660	25	0
Micro	24	2660	25	2
Secular Centre	24	2660	25	203
Left	24	2660	26	113
Right	24	2660	26	620
Orthodox	24	2660	26	73
Arab-Israeli	24	2660	26	0
Micro	24	2660	26	15
Secular Centre	24	2660	26	380
Left	24	2660	28	50
Right	24	2660	28	83
Orthodox	24	2660	28	10
Arab-Israeli	24	2660	28	0
Micro	24	2660	28	1
Secular Centre	24	2660	28	150
Left	24	2660	30	30
Right	24	2660	30	524
Orthodox	24	2660	30	152
Arab-Israeli	24	2660	30	0
Micro	24	2660	30	17
Secular Centre	24	2660	30	103
Left	24	2660	31	16
Right	24	2660	31	195
Orthodox	24	2660	31	44
Arab-Israeli	24	2660	31	0
Micro	24	2660	31	0
Secular Centre	24	2660	31	54
Left	24	2660	34	148
Right	24	2660	34	1061
Orthodox	24	2660	34	245
Arab-Israeli	24	2660	34	1
Micro	24	2660	34	30
Secular Centre	24	2660	34	532
Left	24	2660	35	6
Right	24	2660	35	243
Orthodox	24	2660	35	120
Arab-Israeli	24	2660	35	1
Micro	24	2660	35	3
Secular Centre	24	2660	35	38
Left	24	2660	36	3
Right	24	2660	36	200
Orthodox	24	2660	36	64
Arab-Israeli	24	2660	36	0
Micro	24	2660	36	3
Secular Centre	24	2660	36	39
Left	24	2660	37	22
Right	24	2660	37	478
Orthodox	24	2660	37	307
Arab-Israeli	24	2660	37	1
Micro	24	2660	37	12
Secular Centre	24	2660	37	60
Left	24	2660	38	19
Right	24	2660	38	172
Orthodox	24	2660	38	60
Arab-Israeli	24	2660	38	0
Micro	24	2660	38	5
Secular Centre	24	2660	38	64
Left	24	2660	39	14
Right	24	2660	39	174
Orthodox	24	2660	39	64
Arab-Israeli	24	2660	39	1
Micro	24	2660	39	3
Secular Centre	24	2660	39	42
Left	24	2660	40	50
Right	24	2660	40	81
Orthodox	24	2660	40	14
Arab-Israeli	24	2660	40	1
Micro	24	2660	40	1
Secular Centre	24	2660	40	196
Left	24	2660	41	14
Right	24	2660	41	143
Orthodox	24	2660	41	89
Arab-Israeli	24	2660	41	0
Micro	24	2660	41	4
Secular Centre	24	2660	41	29
Left	24	2660	43	100
Right	24	2660	43	721
Orthodox	24	2660	43	93
Arab-Israeli	24	2660	43	0
Micro	24	2660	43	20
Secular Centre	24	2660	43	455
Left	24	2660	46	40
Right	24	2660	46	225
Orthodox	24	2660	46	45
Arab-Israeli	24	2660	46	0
Micro	24	2660	46	5
Secular Centre	24	2660	46	139
Left	24	2660	48	62
Right	24	2660	48	831
Orthodox	24	2660	48	131
Arab-Israeli	24	2660	48	0
Micro	24	2660	48	16
Secular Centre	24	2660	48	400
Left	24	2660	52	74
Right	24	2660	52	797
Orthodox	24	2660	52	284
Arab-Israeli	24	2660	52	0
Micro	24	2660	52	34
Secular Centre	24	2660	52	358
Left	24	2660	53	179
Right	24	2660	53	1531
Orthodox	24	2660	53	209
Arab-Israeli	24	2660	53	1
Micro	24	2660	53	44
Secular Centre	24	2660	53	820
Left	24	2660	54	33
Right	24	2660	54	248
Orthodox	24	2660	54	24
Arab-Israeli	24	2660	54	0
Micro	24	2660	54	5
Secular Centre	24	2660	54	137
Left	24	9400	1	41
Right	24	9400	1	137
Orthodox	24	9400	1	18
Arab-Israeli	24	9400	1	0
Micro	24	9400	1	3
Secular Centre	24	9400	1	74
Left	24	9400	3	112
Right	24	9400	3	852
Orthodox	24	9400	3	158
Arab-Israeli	24	9400	3	1
Micro	24	9400	3	22
Secular Centre	24	9400	3	423
Left	24	9400	4	128
Right	24	9400	4	1279
Orthodox	24	9400	4	193
Arab-Israeli	24	9400	4	0
Micro	24	9400	4	33
Secular Centre	24	9400	4	515
Left	24	9400	5	25
Right	24	9400	5	243
Orthodox	24	9400	5	41
Arab-Israeli	24	9400	5	1
Micro	24	9400	5	9
Secular Centre	24	9400	5	129
Left	24	9400	6	30
Right	24	9400	6	222
Orthodox	24	9400	6	23
Arab-Israeli	24	9400	6	0
Micro	24	9400	6	7
Secular Centre	24	9400	6	97
Left	24	9400	7	68
Right	24	9400	7	178
Orthodox	24	9400	7	14
Arab-Israeli	24	9400	7	0
Micro	24	9400	7	3
Secular Centre	24	9400	7	218
Left	24	9400	8	28
Right	24	9400	8	207
Orthodox	24	9400	8	47
Arab-Israeli	24	9400	8	0
Micro	24	9400	8	13
Secular Centre	24	9400	8	74
Left	24	9400	9	35
Right	24	9400	9	165
Orthodox	24	9400	9	26
Arab-Israeli	24	9400	9	1
Micro	24	9400	9	4
Secular Centre	24	9400	9	105
Left	24	9400	10	11
Right	24	9400	10	162
Orthodox	24	9400	10	58
Arab-Israeli	24	9400	10	0
Micro	24	9400	10	12
Secular Centre	24	9400	10	41
Left	24	9400	11	18
Right	24	9400	11	139
Orthodox	24	9400	11	26
Arab-Israeli	24	9400	11	0
Micro	24	9400	11	5
Secular Centre	24	9400	11	48
Left	24	9400	12	17
Right	24	9400	12	190
Orthodox	24	9400	12	47
Arab-Israeli	24	9400	12	0
Micro	24	9400	12	3
Secular Centre	24	9400	12	54
Left	24	9400	13	67
Right	24	9400	13	150
Orthodox	24	9400	13	13
Arab-Israeli	24	9400	13	1
Micro	24	9400	13	7
Secular Centre	24	9400	13	143
Left	24	9400	14	38
Right	24	9400	14	228
Orthodox	24	9400	14	43
Arab-Israeli	24	9400	14	0
Micro	24	9400	14	5
Secular Centre	24	9400	14	141
Left	24	9400	15	15
Right	24	9400	15	175
Orthodox	24	9400	15	41
Arab-Israeli	24	9400	15	0
Micro	24	9400	15	7
Secular Centre	24	9400	15	39
Left	24	9400	16	4
Right	24	9400	16	119
Orthodox	24	9400	16	36
Arab-Israeli	24	9400	16	0
Micro	24	9400	16	6
Secular Centre	24	9400	16	20
Left	24	9400	19	150
Right	24	9400	19	694
Orthodox	24	9400	19	116
Arab-Israeli	24	9400	19	1
Micro	24	9400	19	23
Secular Centre	24	9400	19	469
Left	24	9400	20	83
Right	24	9400	20	107
Orthodox	24	9400	20	15
Arab-Israeli	24	9400	20	0
Micro	24	9400	20	6
Secular Centre	24	9400	20	241
Left	24	9400	22	45
Right	24	9400	22	168
Orthodox	24	9400	22	23
Arab-Israeli	24	9400	22	2
Micro	24	9400	22	12
Secular Centre	24	9400	22	132
Left	24	9400	25	50
Right	24	9400	25	162
Orthodox	24	9400	25	9
Arab-Israeli	24	9400	25	0
Micro	24	9400	25	8
Secular Centre	24	9400	25	217
Left	24	9400	26	45
Right	24	9400	26	162
Orthodox	24	9400	26	9
Arab-Israeli	24	9400	26	0
Micro	24	9400	26	7
Secular Centre	24	9400	26	203
Left	24	9400	27	84
Right	24	9400	27	153
Orthodox	24	9400	27	4
Arab-Israeli	24	9400	27	0
Micro	24	9400	27	6
Secular Centre	24	9400	27	213
Left	24	9400	28	91
Right	24	9400	28	146
Orthodox	24	9400	28	6
Arab-Israeli	24	9400	28	0
Micro	24	9400	28	7
Secular Centre	24	9400	28	181
Left	24	9400	30	33
Right	24	9400	30	234
Orthodox	24	9400	30	37
Arab-Israeli	24	9400	30	0
Micro	24	9400	30	7
Secular Centre	24	9400	30	82
Left	24	9400	31	67
Right	24	9400	31	152
Orthodox	24	9400	31	7
Arab-Israeli	24	9400	31	0
Micro	24	9400	31	8
Secular Centre	24	9400	31	236
Left	24	9400	33	13
Right	24	9400	33	196
Orthodox	24	9400	33	38
Arab-Israeli	24	9400	33	0
Micro	24	9400	33	10
Secular Centre	24	9400	33	77
Left	24	9400	37	76
Right	24	9400	37	501
Orthodox	24	9400	37	54
Arab-Israeli	24	9400	37	0
Micro	24	9400	37	25
Secular Centre	24	9400	37	316
Left	24	9400	38	66
Right	24	9400	38	86
Orthodox	24	9400	38	7
Arab-Israeli	24	9400	38	0
Micro	24	9400	38	2
Secular Centre	24	9400	38	184
Left	24	9400	104	368
Right	24	9400	104	684
Orthodox	24	9400	104	61
Arab-Israeli	24	9400	104	0
Micro	24	9400	104	25
Secular Centre	24	9400	104	897
Left	24	134	1	105
Right	24	134	1	74
Orthodox	24	134	1	3
Arab-Israeli	24	134	1	2
Micro	24	134	1	5
Secular Centre	24	134	1	143
Left	24	134	2	113
Right	24	134	2	58
Orthodox	24	134	2	4
Arab-Israeli	24	134	2	1
Micro	24	134	2	4
Secular Centre	24	134	2	121
Left	24	623	1	101
Right	24	623	1	26
Orthodox	24	623	1	0
Arab-Israeli	24	623	1	0
Micro	24	623	1	9
Secular Centre	24	623	1	75
Left	24	3779	6	4
Right	24	3779	6	378
Orthodox	24	3779	6	1080
Arab-Israeli	24	3779	6	0
Micro	24	3779	6	30
Secular Centre	24	3779	6	6
Left	24	3779	7	4
Right	24	3779	7	54
Orthodox	24	3779	7	1977
Arab-Israeli	24	3779	7	1
Micro	24	3779	7	4
Secular Centre	24	3779	7	1
Left	24	978	1	18
Right	24	978	1	54
Orthodox	24	978	1	1
Arab-Israeli	24	978	1	258
Micro	24	978	1	2
Secular Centre	24	978	1	5
Left	24	978	2	6
Right	24	978	2	15
Orthodox	24	978	2	0
Arab-Israeli	24	978	2	171
Micro	24	978	2	1
Secular Centre	24	978	2	10
Left	24	978	3	3
Right	24	978	3	14
Orthodox	24	978	3	0
Arab-Israeli	24	978	3	111
Micro	24	978	3	3
Secular Centre	24	978	3	1
Left	24	978	4	7
Right	24	978	4	78
Orthodox	24	978	4	4
Arab-Israeli	24	978	4	267
Micro	24	978	4	3
Secular Centre	24	978	4	4
Left	24	978	5	6
Right	24	978	5	17
Orthodox	24	978	5	0
Arab-Israeli	24	978	5	112
Micro	24	978	5	2
Secular Centre	24	978	5	1
Left	24	978	6	8
Right	24	978	6	53
Orthodox	24	978	6	1
Arab-Israeli	24	978	6	287
Micro	24	978	6	1
Secular Centre	24	978	6	8
Left	24	85	1	144
Right	24	85	1	115
Orthodox	24	85	1	10
Arab-Israeli	24	85	1	2
Micro	24	85	1	17
Secular Centre	24	85	1	301
Left	24	1095	1	8
Right	24	1095	1	202
Orthodox	24	1095	1	138
Arab-Israeli	24	1095	1	0
Micro	24	1095	1	1
Secular Centre	24	1095	1	9
Left	24	586	1	188
Right	24	586	1	74
Orthodox	24	586	1	3
Arab-Israeli	24	586	1	1
Micro	24	586	1	5
Secular Centre	24	586	1	212
Left	24	66	1	81
Right	24	66	1	130
Orthodox	24	66	1	8
Arab-Israeli	24	66	1	0
Micro	24	66	1	5
Secular Centre	24	66	1	101
Left	24	66	2	101
Right	24	66	2	133
Orthodox	24	66	2	4
Arab-Israeli	24	66	2	0
Micro	24	66	2	4
Secular Centre	24	66	2	96
Left	24	7200	2	27
Right	24	7200	2	200
Orthodox	24	7200	2	55
Arab-Israeli	24	7200	2	0
Micro	24	7200	2	10
Secular Centre	24	7200	2	127
Left	24	7200	3	32
Right	24	7200	3	210
Orthodox	24	7200	3	61
Arab-Israeli	24	7200	3	0
Micro	24	7200	3	11
Secular Centre	24	7200	3	64
Left	24	7200	13	345
Right	24	7200	13	749
Orthodox	24	7200	13	159
Arab-Israeli	24	7200	13	0
Micro	24	7200	13	39
Secular Centre	24	7200	13	720
Left	24	7200	14	225
Right	24	7200	14	533
Orthodox	24	7200	14	72
Arab-Israeli	24	7200	14	2
Micro	24	7200	14	25
Secular Centre	24	7200	14	709
Left	24	7200	16	339
Right	24	7200	16	930
Orthodox	24	7200	16	118
Arab-Israeli	24	7200	16	2
Micro	24	7200	16	42
Secular Centre	24	7200	16	709
Left	24	7200	18	30
Right	24	7200	18	156
Orthodox	24	7200	18	19
Arab-Israeli	24	7200	18	0
Micro	24	7200	18	16
Secular Centre	24	7200	18	109
Left	24	7200	19	49
Right	24	7200	19	160
Orthodox	24	7200	19	15
Arab-Israeli	24	7200	19	2
Micro	24	7200	19	8
Secular Centre	24	7200	19	141
Left	24	7200	20	25
Right	24	7200	20	156
Orthodox	24	7200	20	31
Arab-Israeli	24	7200	20	0
Micro	24	7200	20	8
Secular Centre	24	7200	20	85
Left	24	7200	23	99
Right	24	7200	23	117
Orthodox	24	7200	23	12
Arab-Israeli	24	7200	23	1
Micro	24	7200	23	2
Secular Centre	24	7200	23	187
Left	24	7200	25	175
Right	24	7200	25	426
Orthodox	24	7200	25	76
Arab-Israeli	24	7200	25	3
Micro	24	7200	25	22
Secular Centre	24	7200	25	386
Left	24	7200	27	5
Right	24	7200	27	96
Orthodox	24	7200	27	37
Arab-Israeli	24	7200	27	0
Micro	24	7200	27	3
Secular Centre	24	7200	27	30
Left	24	7200	30	16
Right	24	7200	30	252
Orthodox	24	7200	30	49
Arab-Israeli	24	7200	30	0
Micro	24	7200	30	4
Secular Centre	24	7200	30	84
Left	24	7200	31	68
Right	24	7200	31	136
Orthodox	24	7200	31	19
Arab-Israeli	24	7200	31	1
Micro	24	7200	31	3
Secular Centre	24	7200	31	192
Left	24	7200	32	26
Right	24	7200	32	177
Orthodox	24	7200	32	30
Arab-Israeli	24	7200	32	0
Micro	24	7200	32	4
Secular Centre	24	7200	32	88
Left	24	7200	33	33
Right	24	7200	33	194
Orthodox	24	7200	33	30
Arab-Israeli	24	7200	33	0
Micro	24	7200	33	2
Secular Centre	24	7200	33	101
Left	24	7200	35	360
Right	24	7200	35	752
Orthodox	24	7200	35	69
Arab-Israeli	24	7200	35	1
Micro	24	7200	35	32
Secular Centre	24	7200	35	878
Left	24	7200	50	80
Right	24	7200	50	138
Orthodox	24	7200	50	12
Arab-Israeli	24	7200	50	0
Micro	24	7200	50	12
Secular Centre	24	7200	50	183
Left	24	7200	51	34
Right	24	7200	51	196
Orthodox	24	7200	51	25
Arab-Israeli	24	7200	51	0
Micro	24	7200	51	6
Secular Centre	24	7200	51	109
Left	24	7200	52	78
Right	24	7200	52	190
Orthodox	24	7200	52	26
Arab-Israeli	24	7200	52	0
Micro	24	7200	52	8
Secular Centre	24	7200	52	119
Left	24	7200	53	62
Right	24	7200	53	119
Orthodox	24	7200	53	17
Arab-Israeli	24	7200	53	1
Micro	24	7200	53	10
Secular Centre	24	7200	53	167
Left	24	7200	58	179
Right	24	7200	58	566
Orthodox	24	7200	58	42
Arab-Israeli	24	7200	58	2
Micro	24	7200	58	27
Secular Centre	24	7200	58	579
Left	24	7200	60	437
Right	24	7200	60	1028
Orthodox	24	7200	60	60
Arab-Israeli	24	7200	60	2
Micro	24	7200	60	39
Secular Centre	24	7200	60	1398
Left	24	7200	61	196
Right	24	7200	61	268
Orthodox	24	7200	61	10
Arab-Israeli	24	7200	61	2
Micro	24	7200	61	9
Secular Centre	24	7200	61	530
Left	24	7200	63	289
Right	24	7200	63	484
Orthodox	24	7200	63	45
Arab-Israeli	24	7200	63	1
Micro	24	7200	63	16
Secular Centre	24	7200	63	667
Left	24	7200	67	217
Right	24	7200	67	802
Orthodox	24	7200	67	171
Arab-Israeli	24	7200	67	3
Micro	24	7200	67	32
Secular Centre	24	7200	67	559
Left	24	7200	990	404
Right	24	7200	990	807
Orthodox	24	7200	990	106
Arab-Israeli	24	7200	990	3
Micro	24	7200	990	37
Secular Centre	24	7200	990	924
Left	24	7300	1	89
Right	24	7300	1	63
Orthodox	24	7300	1	6
Arab-Israeli	24	7300	1	1559
Micro	24	7300	1	16
Secular Centre	24	7300	1	28
Left	24	7300	9	49
Right	24	7300	9	52
Orthodox	24	7300	9	2
Arab-Israeli	24	7300	9	820
Micro	24	7300	9	6
Secular Centre	24	7300	9	12
Left	24	7300	11	62
Right	24	7300	11	47
Orthodox	24	7300	11	1
Arab-Israeli	24	7300	11	911
Micro	24	7300	11	2
Secular Centre	24	7300	11	7
Left	24	7300	18	7
Right	24	7300	18	8
Orthodox	24	7300	18	1
Arab-Israeli	24	7300	18	170
Micro	24	7300	18	1
Secular Centre	24	7300	18	3
Left	24	7300	21	30
Right	24	7300	21	30
Orthodox	24	7300	21	2
Arab-Israeli	24	7300	21	238
Micro	24	7300	21	2
Secular Centre	24	7300	21	7
Left	24	7300	24	37
Right	24	7300	24	23
Orthodox	24	7300	24	2
Arab-Israeli	24	7300	24	450
Micro	24	7300	24	4
Secular Centre	24	7300	24	14
Left	24	7300	26	117
Right	24	7300	26	94
Orthodox	24	7300	26	2
Arab-Israeli	24	7300	26	1569
Micro	24	7300	26	12
Secular Centre	24	7300	26	49
Left	24	7300	28	18
Right	24	7300	28	22
Orthodox	24	7300	28	0
Arab-Israeli	24	7300	28	227
Micro	24	7300	28	0
Secular Centre	24	7300	28	10
Left	24	7300	29	27
Right	24	7300	29	37
Orthodox	24	7300	29	1
Arab-Israeli	24	7300	29	471
Micro	24	7300	29	3
Secular Centre	24	7300	29	18
Left	24	7300	35	48
Right	24	7300	35	13
Orthodox	24	7300	35	0
Arab-Israeli	24	7300	35	1121
Micro	24	7300	35	8
Secular Centre	24	7300	35	3
Left	24	7300	36	24
Right	24	7300	36	17
Orthodox	24	7300	36	2
Arab-Israeli	24	7300	36	1042
Micro	24	7300	36	6
Secular Centre	24	7300	36	6
Left	24	7300	51	32
Right	24	7300	51	23
Orthodox	24	7300	51	3
Arab-Israeli	24	7300	51	424
Micro	24	7300	51	6
Secular Centre	24	7300	51	4
Left	24	7300	55	17
Right	24	7300	55	11
Orthodox	24	7300	55	0
Arab-Israeli	24	7300	55	231
Micro	24	7300	55	6
Secular Centre	24	7300	55	1
Left	24	7300	61	18
Right	24	7300	61	24
Orthodox	24	7300	61	3
Arab-Israeli	24	7300	61	221
Micro	24	7300	61	1
Secular Centre	24	7300	61	7
Left	24	7300	64	59
Right	24	7300	64	62
Orthodox	24	7300	64	0
Arab-Israeli	24	7300	64	1271
Micro	24	7300	64	10
Secular Centre	24	7300	64	11
Left	24	7300	69	10
Right	24	7300	69	19
Orthodox	24	7300	69	0
Arab-Israeli	24	7300	69	785
Micro	24	7300	69	7
Secular Centre	24	7300	69	4
Left	24	7300	70	18
Right	24	7300	70	22
Orthodox	24	7300	70	0
Arab-Israeli	24	7300	70	458
Micro	24	7300	70	13
Secular Centre	24	7300	70	5
Left	24	7300	71	74
Right	24	7300	71	93
Orthodox	24	7300	71	2
Arab-Israeli	24	7300	71	1143
Micro	24	7300	71	10
Secular Centre	24	7300	71	27
Left	24	7300	72	35
Right	24	7300	72	67
Orthodox	24	7300	72	2
Arab-Israeli	24	7300	72	639
Micro	24	7300	72	16
Secular Centre	24	7300	72	16
Left	24	7300	74	16
Right	24	7300	74	26
Orthodox	24	7300	74	0
Arab-Israeli	24	7300	74	236
Micro	24	7300	74	1
Secular Centre	24	7300	74	4
Left	24	7300	75	39
Right	24	7300	75	67
Orthodox	24	7300	75	1
Arab-Israeli	24	7300	75	1481
Micro	24	7300	75	13
Secular Centre	24	7300	75	15
Left	24	7300	81	69
Right	24	7300	81	70
Orthodox	24	7300	81	1
Arab-Israeli	24	7300	81	1308
Micro	24	7300	81	14
Secular Centre	24	7300	81	24
Left	24	7300	82	19
Right	24	7300	82	25
Orthodox	24	7300	82	0
Arab-Israeli	24	7300	82	615
Micro	24	7300	82	5
Secular Centre	24	7300	82	6
Left	24	7300	85	8
Right	24	7300	85	2
Orthodox	24	7300	85	1
Arab-Israeli	24	7300	85	118
Micro	24	7300	85	1
Secular Centre	24	7300	85	0
Left	24	7300	86	49
Right	24	7300	86	47
Orthodox	24	7300	86	1
Arab-Israeli	24	7300	86	1364
Micro	24	7300	86	17
Secular Centre	24	7300	86	16
Left	24	7300	88	19
Right	24	7300	88	10
Orthodox	24	7300	88	0
Arab-Israeli	24	7300	88	266
Micro	24	7300	88	1
Secular Centre	24	7300	88	6
Left	24	7300	89	4
Right	24	7300	89	2
Orthodox	24	7300	89	0
Arab-Israeli	24	7300	89	227
Micro	24	7300	89	1
Secular Centre	24	7300	89	3
Left	24	7300	950	42
Right	24	7300	950	23
Orthodox	24	7300	950	0
Arab-Israeli	24	7300	950	675
Micro	24	7300	950	4
Secular Centre	24	7300	950	5
Left	24	2500	1	26
Right	24	2500	1	139
Orthodox	24	2500	1	29
Arab-Israeli	24	2500	1	0
Micro	24	2500	1	12
Secular Centre	24	2500	1	131
Left	24	2500	2	47
Right	24	2500	2	153
Orthodox	24	2500	2	17
Arab-Israeli	24	2500	2	0
Micro	24	2500	2	7
Secular Centre	24	2500	2	115
Left	24	2500	3	12
Right	24	2500	3	196
Orthodox	24	2500	3	73
Arab-Israeli	24	2500	3	1
Micro	24	2500	3	9
Secular Centre	24	2500	3	55
Left	24	2500	4	13
Right	24	2500	4	166
Orthodox	24	2500	4	10
Arab-Israeli	24	2500	4	0
Micro	24	2500	4	8
Secular Centre	24	2500	4	56
Left	24	2500	5	13
Right	24	2500	5	394
Orthodox	24	2500	5	95
Arab-Israeli	24	2500	5	0
Micro	24	2500	5	11
Secular Centre	24	2500	5	72
Left	24	2500	7	17
Right	24	2500	7	232
Orthodox	24	2500	7	87
Arab-Israeli	24	2500	7	2
Micro	24	2500	7	3
Secular Centre	24	2500	7	44
Left	24	2500	8	35
Right	24	2500	8	386
Orthodox	24	2500	8	97
Arab-Israeli	24	2500	8	5
Micro	24	2500	8	14
Secular Centre	24	2500	8	92
Left	24	2500	10	10
Right	24	2500	10	142
Orthodox	24	2500	10	23
Arab-Israeli	24	2500	10	1
Micro	24	2500	10	4
Secular Centre	24	2500	10	48
Left	24	2500	11	11
Right	24	2500	11	142
Orthodox	24	2500	11	7
Arab-Israeli	24	2500	11	5
Micro	24	2500	11	3
Secular Centre	24	2500	11	47
Left	24	2500	12	9
Right	24	2500	12	105
Orthodox	24	2500	12	12
Arab-Israeli	24	2500	12	1
Micro	24	2500	12	2
Secular Centre	24	2500	12	25
Left	24	2500	13	21
Right	24	2500	13	132
Orthodox	24	2500	13	4
Arab-Israeli	24	2500	13	0
Micro	24	2500	13	8
Secular Centre	24	2500	13	48
Left	24	2500	14	27
Right	24	2500	14	110
Orthodox	24	2500	14	14
Arab-Israeli	24	2500	14	2
Micro	24	2500	14	4
Secular Centre	24	2500	14	52
Left	24	2500	16	25
Right	24	2500	16	267
Orthodox	24	2500	16	30
Arab-Israeli	24	2500	16	0
Micro	24	2500	16	4
Secular Centre	24	2500	16	53
Left	24	2500	17	19
Right	24	2500	17	217
Orthodox	24	2500	17	17
Arab-Israeli	24	2500	17	0
Micro	24	2500	17	13
Secular Centre	24	2500	17	167
Left	24	2500	19	29
Right	24	2500	19	272
Orthodox	24	2500	19	33
Arab-Israeli	24	2500	19	0
Micro	24	2500	19	11
Secular Centre	24	2500	19	88
Left	24	2500	20	96
Right	24	2500	20	929
Orthodox	24	2500	20	95
Arab-Israeli	24	2500	20	1
Micro	24	2500	20	27
Secular Centre	24	2500	20	432
Left	24	2500	21	26
Right	24	2500	21	263
Orthodox	24	2500	21	9
Arab-Israeli	24	2500	21	0
Micro	24	2500	21	4
Secular Centre	24	2500	21	86
Left	24	2500	22	19
Right	24	2500	22	297
Orthodox	24	2500	22	26
Arab-Israeli	24	2500	22	0
Micro	24	2500	22	2
Secular Centre	24	2500	22	93
Left	24	2500	24	24
Right	24	2500	24	108
Orthodox	24	2500	24	3
Arab-Israeli	24	2500	24	6
Micro	24	2500	24	11
Secular Centre	24	2500	24	65
Left	24	2500	25	19
Right	24	2500	25	215
Orthodox	24	2500	25	7
Arab-Israeli	24	2500	25	0
Micro	24	2500	25	12
Secular Centre	24	2500	25	86
Left	24	2500	26	41
Right	24	2500	26	239
Orthodox	24	2500	26	8
Arab-Israeli	24	2500	26	1
Micro	24	2500	26	6
Secular Centre	24	2500	26	147
Left	24	2500	28	28
Right	24	2500	28	323
Orthodox	24	2500	28	15
Arab-Israeli	24	2500	28	0
Micro	24	2500	28	10
Secular Centre	24	2500	28	103
