Bloc	Knesset	Locality	Station	Votes
Arab-Israeli	22	2630	55	0
Micro	22	2630	55	3
Right	22	2630	55	127
Secular Centre	22	2630	55	39
Left	22	2630	56	2
Orthodox	22	2630	56	368
Arab-Israeli	22	2630	56	0
Micro	22	2630	56	1
Right	22	2630	56	116
Secular Centre	22	2630	56	12
Left	22	2630	57	9
Orthodox	22	2630	57	126
Arab-Israeli	22	2630	57	0
Micro	22	2630	57	3
Right	22	2630	57	290
Secular Centre	22	2630	57	80
Left	22	2630	58	7
Orthodox	22	2630	58	63
Arab-Israeli	22	2630	58	0
Micro	22	2630	58	1
Right	22	2630	58	355
Secular Centre	22	2630	58	68
Left	22	2630	59	7
Orthodox	22	2630	59	37
Arab-Israeli	22	2630	59	0
Micro	22	2630	59	4
Right	22	2630	59	281
Secular Centre	22	2630	59	53
Left	22	2630	60	7
Orthodox	22	2630	60	41
Arab-Israeli	22	2630	60	0
Micro	22	2630	60	4
Right	22	2630	60	260
Secular Centre	22	2630	60	51
Left	22	2630	61	9
Orthodox	22	2630	61	40
Arab-Israeli	22	2630	61	0
Micro	22	2630	61	4
Right	22	2630	61	325
Secular Centre	22	2630	61	59
Left	22	2630	63	20
Orthodox	22	2630	63	77
Arab-Israeli	22	2630	63	0
Micro	22	2630	63	3
Right	22	2630	63	364
Secular Centre	22	2630	63	109
Left	22	2630	64	8
Orthodox	22	2630	64	41
Arab-Israeli	22	2630	64	0
Micro	22	2630	64	4
Right	22	2630	64	248
Secular Centre	22	2630	64	53
Left	22	2630	65	5
Orthodox	22	2630	65	165
Arab-Israeli	22	2630	65	0
Micro	22	2630	65	4
Right	22	2630	65	150
Secular Centre	22	2630	65	26
Left	22	2630	66	8
Orthodox	22	2630	66	66
Arab-Israeli	22	2630	66	0
Micro	22	2630	66	1
Right	22	2630	66	324
Secular Centre	22	2630	66	68
Left	22	2630	67	4
Orthodox	22	2630	67	56
Arab-Israeli	22	2630	67	0
Micro	22	2630	67	2
Right	22	2630	67	228
Secular Centre	22	2630	67	41
Left	22	2630	68	24
Orthodox	22	2630	68	106
Arab-Israeli	22	2630	68	0
Micro	22	2630	68	0
Right	22	2630	68	243
Secular Centre	22	2630	68	94
Left	22	2630	69	7
Orthodox	22	2630	69	33
Arab-Israeli	22	2630	69	3
Micro	22	2630	69	1
Right	22	2630	69	204
Secular Centre	22	2630	69	41
Left	22	2630	70	68
Orthodox	22	2630	70	228
Arab-Israeli	22	2630	70	1
Micro	22	2630	70	18
Right	22	2630	70	1241
Secular Centre	22	2630	70	358
Left	22	2630	71	9
Orthodox	22	2630	71	16
Arab-Israeli	22	2630	71	0
Micro	22	2630	71	8
Right	22	2630	71	180
Secular Centre	22	2630	71	42
Left	22	2630	72	1
Orthodox	22	2630	72	620
Arab-Israeli	22	2630	72	0
Micro	22	2630	72	0
Right	22	2630	72	64
Secular Centre	22	2630	72	0
Left	22	2630	73	19
Orthodox	22	2630	73	300
Arab-Israeli	22	2630	73	0
Micro	22	2630	73	2
Right	22	2630	73	171
Secular Centre	22	2630	73	43
Left	22	2630	74	0
Orthodox	22	2630	74	681
Arab-Israeli	22	2630	74	0
Micro	22	2630	74	0
Right	22	2630	74	29
Secular Centre	22	2630	74	0
Left	22	2630	75	50
Orthodox	22	2630	75	164
Arab-Israeli	22	2630	75	0
Micro	22	2630	75	9
Right	22	2630	75	696
Secular Centre	22	2630	75	268
Left	22	2300	1	105
Orthodox	22	2300	1	6
Arab-Israeli	22	2300	1	7
Micro	22	2300	1	1
Right	22	2300	1	79
Secular Centre	22	2300	1	262
Left	22	2300	2	137
Orthodox	22	2300	2	25
Arab-Israeli	22	2300	2	9
Micro	22	2300	2	2
Right	22	2300	2	129
Secular Centre	22	2300	2	150
Left	22	2300	3	153
Orthodox	22	2300	3	23
Arab-Israeli	22	2300	3	9
Micro	22	2300	3	2
Right	22	2300	3	130
Secular Centre	22	2300	3	197
Left	22	2300	4	80
Orthodox	22	2300	4	11
Arab-Israeli	22	2300	4	2
Micro	22	2300	4	5
Right	22	2300	4	66
Secular Centre	22	2300	4	144
Left	22	2300	5	141
Orthodox	22	2300	5	12
Arab-Israeli	22	2300	5	7
Micro	22	2300	5	1
Right	22	2300	5	84
Secular Centre	22	2300	5	220
Left	22	2300	6	145
Orthodox	22	2300	6	3
Arab-Israeli	22	2300	6	13
Micro	22	2300	6	1
Right	22	2300	6	62
Secular Centre	22	2300	6	240
Left	22	2300	7	180
Orthodox	22	2300	7	2
Arab-Israeli	22	2300	7	6
Micro	22	2300	7	3
Right	22	2300	7	66
Secular Centre	22	2300	7	274
Left	22	2300	8	89
Orthodox	22	2300	8	3
Arab-Israeli	22	2300	8	5
Micro	22	2300	8	3
Right	22	2300	8	69
Secular Centre	22	2300	8	265
Left	22	2300	9	104
Orthodox	22	2300	9	8
Arab-Israeli	22	2300	9	3
Micro	22	2300	9	3
Right	22	2300	9	139
Secular Centre	22	2300	9	206
Left	22	2300	10	335
Orthodox	22	2300	10	39
Arab-Israeli	22	2300	10	4
Micro	22	2300	10	12
Right	22	2300	10	366
Secular Centre	22	2300	10	528
Left	22	2300	11	96
Orthodox	22	2300	11	3
Arab-Israeli	22	2300	11	2
Micro	22	2300	11	1
Right	22	2300	11	32
Secular Centre	22	2300	11	195
Left	22	2300	14	109
Orthodox	22	2300	14	9
Arab-Israeli	22	2300	14	0
Micro	22	2300	14	1
Right	22	2300	14	66
Secular Centre	22	2300	14	214
Left	22	2300	15	141
Orthodox	22	2300	15	4
Arab-Israeli	22	2300	15	11
Micro	22	2300	15	0
Right	22	2300	15	61
Secular Centre	22	2300	15	242
Left	22	2300	16	120
Orthodox	22	2300	16	8
Arab-Israeli	22	2300	16	7
Micro	22	2300	16	4
Right	22	2300	16	59
Secular Centre	22	2300	16	210
Left	22	2300	17	59
Orthodox	22	2300	17	4
Arab-Israeli	22	2300	17	0
Micro	22	2300	17	3
Right	22	2300	17	174
Secular Centre	22	2300	17	117
Left	22	2300	19	65
Orthodox	22	2300	19	15
Arab-Israeli	22	2300	19	2
Micro	22	2300	19	0
Right	22	2300	19	79
Secular Centre	22	2300	19	71
Left	22	2300	20	62
Orthodox	22	2300	20	8
Arab-Israeli	22	2300	20	2
Micro	22	2300	20	0
Right	22	2300	20	58
Secular Centre	22	2300	20	199
Left	22	2300	21	92
Orthodox	22	2300	21	6
Arab-Israeli	22	2300	21	1
Micro	22	2300	21	2
Right	22	2300	21	146
Secular Centre	22	2300	21	254
Left	22	2300	22	89
Orthodox	22	2300	22	5
Arab-Israeli	22	2300	22	0
Micro	22	2300	22	0
Right	22	2300	22	52
Secular Centre	22	2300	22	197
Left	22	2300	23	93
Orthodox	22	2300	23	2
Arab-Israeli	22	2300	23	1
Micro	22	2300	23	4
Right	22	2300	23	38
Secular Centre	22	2300	23	153
Left	22	2300	24	81
Orthodox	22	2300	24	3
Arab-Israeli	22	2300	24	1
Micro	22	2300	24	3
Right	22	2300	24	109
Secular Centre	22	2300	24	229
Left	22	9600	1	26
Orthodox	22	9600	1	13
Arab-Israeli	22	9600	1	0
Micro	22	9600	1	1
Right	22	9600	1	228
Secular Centre	22	9600	1	110
Left	22	9600	2	24
Orthodox	22	9600	2	14
Arab-Israeli	22	9600	2	0
Micro	22	9600	2	1
Right	22	9600	2	242
Secular Centre	22	9600	2	103
Left	22	9600	3	13
Orthodox	22	9600	3	32
Arab-Israeli	22	9600	3	0
Micro	22	9600	3	2
Right	22	9600	3	249
Secular Centre	22	9600	3	68
Left	22	9600	4	27
Orthodox	22	9600	4	34
Arab-Israeli	22	9600	4	0
Micro	22	9600	4	1
Right	22	9600	4	213
Secular Centre	22	9600	4	124
Left	22	9600	5	5
Orthodox	22	9600	5	37
Arab-Israeli	22	9600	5	0
Micro	22	9600	5	0
Right	22	9600	5	195
Secular Centre	22	9600	5	35
Left	22	9600	6	7
Orthodox	22	9600	6	20
Arab-Israeli	22	9600	6	0
Micro	22	9600	6	3
Right	22	9600	6	211
Secular Centre	22	9600	6	43
Left	22	9600	7	3
Orthodox	22	9600	7	20
Arab-Israeli	22	9600	7	0
Micro	22	9600	7	1
Right	22	9600	7	171
Secular Centre	22	9600	7	26
Left	22	9600	8	8
Orthodox	22	9600	8	27
Arab-Israeli	22	9600	8	2
Micro	22	9600	8	1
Right	22	9600	8	234
Secular Centre	22	9600	8	54
Left	22	9600	9	10
Orthodox	22	9600	9	9
Arab-Israeli	22	9600	9	0
Micro	22	9600	9	2
Right	22	9600	9	236
Secular Centre	22	9600	9	53
Left	22	9600	10	10
Orthodox	22	9600	10	16
Arab-Israeli	22	9600	10	1
Micro	22	9600	10	2
Right	22	9600	10	202
Secular Centre	22	9600	10	34
Left	22	9600	11	11
Orthodox	22	9600	11	27
Arab-Israeli	22	9600	11	0
Micro	22	9600	11	0
Right	22	9600	11	227
Secular Centre	22	9600	11	45
Left	22	9600	12	12
Orthodox	22	9600	12	14
Arab-Israeli	22	9600	12	0
Micro	22	9600	12	7
Right	22	9600	12	271
Secular Centre	22	9600	12	27
Left	22	9600	13	6
Orthodox	22	9600	13	10
Arab-Israeli	22	9600	13	0
Micro	22	9600	13	3
Right	22	9600	13	199
Secular Centre	22	9600	13	42
Left	22	9600	14	11
Orthodox	22	9600	14	21
Arab-Israeli	22	9600	14	0
Micro	22	9600	14	4
Right	22	9600	14	211
Secular Centre	22	9600	14	53
Left	22	9600	15	4
Orthodox	22	9600	15	14
Arab-Israeli	22	9600	15	0
Micro	22	9600	15	4
Right	22	9600	15	303
Secular Centre	22	9600	15	27
Left	22	9600	16	14
Orthodox	22	9600	16	29
Arab-Israeli	22	9600	16	0
Micro	22	9600	16	2
Right	22	9600	16	255
Secular Centre	22	9600	16	65
Left	22	9600	17	6
Orthodox	22	9600	17	16
Arab-Israeli	22	9600	17	0
Micro	22	9600	17	4
Right	22	9600	17	225
Secular Centre	22	9600	17	41
Left	22	9600	18	8
Orthodox	22	9600	18	14
Arab-Israeli	22	9600	18	0
Micro	22	9600	18	3
Right	22	9600	18	191
Secular Centre	22	9600	18	35
Left	22	9600	19	3
Orthodox	22	9600	19	22
Arab-Israeli	22	9600	19	0
Micro	22	9600	19	3
Right	22	9600	19	255
Secular Centre	22	9600	19	29
Left	22	9600	20	17
Orthodox	22	9600	20	14
Arab-Israeli	22	9600	20	0
Micro	22	9600	20	5
Right	22	9600	20	287
Secular Centre	22	9600	20	107
Left	22	9600	21	5
Orthodox	22	9600	21	6
Arab-Israeli	22	9600	21	0
Micro	22	9600	21	1
Right	22	9600	21	172
Secular Centre	22	9600	21	45
Left	22	9600	22	9
Orthodox	22	9600	22	17
Arab-Israeli	22	9600	22	0
Micro	22	9600	22	10
Right	22	9600	22	245
Secular Centre	22	9600	22	56
Left	22	9600	23	39
Orthodox	22	9600	23	24
Arab-Israeli	22	9600	23	0
Micro	22	9600	23	3
Right	22	9600	23	285
Secular Centre	22	9600	23	109
Left	22	9600	24	19
Orthodox	22	9600	24	21
Arab-Israeli	22	9600	24	1
Micro	22	9600	24	3
Right	22	9600	24	220
Secular Centre	22	9600	24	59
Left	22	9600	25	30
Orthodox	22	9600	25	26
Arab-Israeli	22	9600	25	0
Micro	22	9600	25	0
Right	22	9600	25	253
Secular Centre	22	9600	25	159
Left	22	9600	26	13
Orthodox	22	9600	26	22
Arab-Israeli	22	9600	26	0
Micro	22	9600	26	5
Right	22	9600	26	244
Secular Centre	22	9600	26	71
Left	22	9600	27	8
Orthodox	22	9600	27	7
Arab-Israeli	22	9600	27	0
Micro	22	9600	27	0
Right	22	9600	27	177
Secular Centre	22	9600	27	39
Left	22	9600	28	3
Orthodox	22	9600	28	5
Arab-Israeli	22	9600	28	0
Micro	22	9600	28	6
Right	22	9600	28	161
Secular Centre	22	9600	28	30
Left	22	9600	29	8
Orthodox	22	9600	29	26
Arab-Israeli	22	9600	29	1
Micro	22	9600	29	2
Right	22	9600	29	231
Secular Centre	22	9600	29	55
Left	22	9600	30	8
Orthodox	22	9600	30	18
Arab-Israeli	22	9600	30	0
Micro	22	9600	30	5
Right	22	9600	30	157
Secular Centre	22	9600	30	28
Left	22	9600	31	5
Orthodox	22	9600	31	18
Arab-Israeli	22	9600	31	0
Micro	22	9600	31	6
Right	22	9600	31	196
Secular Centre	22	9600	31	35
Left	22	9600	32	15
Orthodox	22	9600	32	6
Arab-Israeli	22	9600	32	0
Micro	22	9600	32	0
Right	22	9600	32	238
Secular Centre	22	9600	32	140
Left	22	9600	33	22
Orthodox	22	9600	33	12
Arab-Israeli	22	9600	33	2
Micro	22	9600	33	9
Right	22	9600	33	252
Secular Centre	22	9600	33	99
Left	22	9600	34	5
Orthodox	22	9600	34	11
Arab-Israeli	22	9600	34	1
Micro	22	9600	34	5
Right	22	9600	34	185
Secular Centre	22	9600	34	63
Left	22	9600	35	4
Orthodox	22	9600	35	16
Arab-Israeli	22	9600	35	0
Micro	22	9600	35	6
Right	22	9600	35	206
Secular Centre	22	9600	35	56
Left	22	9600	36	21
Orthodox	22	9600	36	8
Arab-Israeli	22	9600	36	0
Micro	22	9600	36	4
Right	22	9600	36	257
Secular Centre	22	9600	36	61
Left	22	9600	37	12
Orthodox	22	9600	37	12
Arab-Israeli	22	9600	37	0
Micro	22	9600	37	0
Right	22	9600	37	249
Secular Centre	22	9600	37	44
Left	22	9600	38	8
Orthodox	22	9600	38	13
Arab-Israeli	22	9600	38	1
Micro	22	9600	38	1
Right	22	9600	38	269
Secular Centre	22	9600	38	66
Left	22	9600	39	6
Orthodox	22	9600	39	10
Arab-Israeli	22	9600	39	0
Micro	22	9600	39	2
Right	22	9600	39	252
Secular Centre	22	9600	39	56
Left	22	9600	40	19
Orthodox	22	9600	40	23
Arab-Israeli	22	9600	40	1
Micro	22	9600	40	0
Right	22	9600	40	219
Secular Centre	22	9600	40	66
Left	22	9600	41	21
Orthodox	22	9600	41	15
Arab-Israeli	22	9600	41	0
Micro	22	9600	41	4
Right	22	9600	41	238
Secular Centre	22	9600	41	103
Left	22	9600	42	21
Orthodox	22	9600	42	31
Arab-Israeli	22	9600	42	0
Micro	22	9600	42	4
Right	22	9600	42	231
Secular Centre	22	9600	42	123
Left	22	9600	43	47
Orthodox	22	9600	43	20
Arab-Israeli	22	9600	43	0
Micro	22	9600	43	0
Right	22	9600	43	246
Secular Centre	22	9600	43	137
Left	22	9600	44	20
Orthodox	22	9600	44	18
Arab-Israeli	22	9600	44	0
Micro	22	9600	44	3
Right	22	9600	44	223
Secular Centre	22	9600	44	89
Left	22	9600	45	12
Orthodox	22	9600	45	20
Arab-Israeli	22	9600	45	0
Micro	22	9600	45	0
Right	22	9600	45	196
Secular Centre	22	9600	45	57
Left	22	9600	46	7
Orthodox	22	9600	46	29
Arab-Israeli	22	9600	46	0
Micro	22	9600	46	2
Right	22	9600	46	248
Secular Centre	22	9600	46	96
Left	22	9600	47	9
Orthodox	22	9600	47	30
Arab-Israeli	22	9600	47	0
Micro	22	9600	47	2
Right	22	9600	47	210
Secular Centre	22	9600	47	27
Left	22	9600	48	29
Orthodox	22	9600	48	17
Arab-Israeli	22	9600	48	0
Micro	22	9600	48	4
Right	22	9600	48	298
Secular Centre	22	9600	48	143
Left	22	9600	49	24
Orthodox	22	9600	49	17
Arab-Israeli	22	9600	49	1
Micro	22	9600	49	2
Right	22	9600	49	242
Secular Centre	22	9600	49	79
Left	22	9600	50	14
Orthodox	22	9600	50	20
Arab-Israeli	22	9600	50	0
Micro	22	9600	50	4
Right	22	9600	50	287
Secular Centre	22	9600	50	87
Left	22	9600	51	9
Orthodox	22	9600	51	8
Arab-Israeli	22	9600	51	0
Micro	22	9600	51	6
Right	22	9600	51	238
Secular Centre	22	9600	51	51
Left	22	9600	52	21
Orthodox	22	9600	52	17
Arab-Israeli	22	9600	52	0
Micro	22	9600	52	1
Right	22	9600	52	257
Secular Centre	22	9600	52	79
Left	22	9600	53	16
Orthodox	22	9600	53	15
Arab-Israeli	22	9600	53	2
Micro	22	9600	53	3
Right	22	9600	53	247
Secular Centre	22	9600	53	93
Left	22	9600	60	37
Orthodox	22	9600	60	14
Arab-Israeli	22	9600	60	0
Micro	22	9600	60	0
Right	22	9600	60	301
Secular Centre	22	9600	60	164
Left	22	9600	61	22
Orthodox	22	9600	61	16
Arab-Israeli	22	9600	61	0
Micro	22	9600	61	0
Right	22	9600	61	249
Secular Centre	22	9600	61	140
Left	22	9600	62	19
Orthodox	22	9600	62	21
Arab-Israeli	22	9600	62	0
Micro	22	9600	62	2
Right	22	9600	62	313
Secular Centre	22	9600	62	170
Left	22	9600	63	32
Orthodox	22	9600	63	21
Arab-Israeli	22	9600	63	0
Micro	22	9600	63	4
Right	22	9600	63	316
Secular Centre	22	9600	63	178
Left	22	9600	64	18
Orthodox	22	9600	64	13
Arab-Israeli	22	9600	64	0
Micro	22	9600	64	1
Right	22	9600	64	194
Secular Centre	22	9600	64	111
Left	22	9600	950	26
Orthodox	22	9600	950	20
Arab-Israeli	22	9600	950	0
Micro	22	9600	950	1
Right	22	9600	950	225
Secular Centre	22	9600	950	150
Left	22	1137	1	6
Orthodox	22	1137	1	401
Arab-Israeli	22	1137	1	0
Micro	22	1137	1	0
Right	22	1137	1	70
Secular Centre	22	1137	1	6
Left	22	1137	2	1
Orthodox	22	1137	2	362
Arab-Israeli	22	1137	2	0
Micro	22	1137	2	1
Right	22	1137	2	40
Secular Centre	22	1137	2	0
Left	22	1137	3	3
Orthodox	22	1137	3	348
Arab-Israeli	22	1137	3	0
Micro	22	1137	3	3
Right	22	1137	3	53
Secular Centre	22	1137	3	1
Left	22	1137	5	4
Orthodox	22	1137	5	1163
Arab-Israeli	22	1137	5	0
Micro	22	1137	5	0
Right	22	1137	5	65
Secular Centre	22	1137	5	10
Left	22	8200	1	48
Orthodox	22	8200	1	18
Arab-Israeli	22	8200	1	0
Micro	22	8200	1	3
Right	22	8200	1	181
Secular Centre	22	8200	1	178
Left	22	8200	2	32
Orthodox	22	8200	2	11
Arab-Israeli	22	8200	2	0
Micro	22	8200	2	1
Right	22	8200	2	131
Secular Centre	22	8200	2	97
Left	22	8200	3	44
Orthodox	22	8200	3	13
Arab-Israeli	22	8200	3	0
Micro	22	8200	3	2
Right	22	8200	3	197
Secular Centre	22	8200	3	182
Left	22	8200	4	35
Orthodox	22	8200	4	9
Arab-Israeli	22	8200	4	0
Micro	22	8200	4	3
Right	22	8200	4	168
Secular Centre	22	8200	4	128
Left	22	8200	5	44
Orthodox	22	8200	5	4
Arab-Israeli	22	8200	5	0
Micro	22	8200	5	2
Right	22	8200	5	211
Secular Centre	22	8200	5	245
Left	22	8200	6	27
Orthodox	22	8200	6	14
Arab-Israeli	22	8200	6	0
Micro	22	8200	6	7
Right	22	8200	6	171
Secular Centre	22	8200	6	159
Left	22	8200	7	20
Orthodox	22	8200	7	14
Arab-Israeli	22	8200	7	0
Micro	22	8200	7	1
Right	22	8200	7	199
Secular Centre	22	8200	7	115
Left	22	8200	8	18
Orthodox	22	8200	8	13
Arab-Israeli	22	8200	8	0
Micro	22	8200	8	2
Right	22	8200	8	180
Secular Centre	22	8200	8	69
Left	22	8200	9	37
Orthodox	22	8200	9	8
Arab-Israeli	22	8200	9	0
Micro	22	8200	9	5
Right	22	8200	9	219
Secular Centre	22	8200	9	142
Left	22	8200	10	33
Orthodox	22	8200	10	13
Arab-Israeli	22	8200	10	1
Micro	22	8200	10	3
Right	22	8200	10	181
Secular Centre	22	8200	10	151
Left	22	8200	11	22
Orthodox	22	8200	11	11
Arab-Israeli	22	8200	11	0
Micro	22	8200	11	1
Right	22	8200	11	194
Secular Centre	22	8200	11	102
Left	22	8200	12	32
Orthodox	22	8200	12	22
Arab-Israeli	22	8200	12	0
Micro	22	8200	12	3
Right	22	8200	12	165
Secular Centre	22	8200	12	145
Left	22	8200	13	14
Orthodox	22	8200	13	9
Arab-Israeli	22	8200	13	0
Micro	22	8200	13	2
Right	22	8200	13	157
Secular Centre	22	8200	13	58
Left	22	8200	14	37
Orthodox	22	8200	14	12
Arab-Israeli	22	8200	14	0
Micro	22	8200	14	1
Right	22	8200	14	204
Secular Centre	22	8200	14	115
Left	22	8200	15	17
Orthodox	22	8200	15	13
Arab-Israeli	22	8200	15	0
Micro	22	8200	15	0
Right	22	8200	15	147
Secular Centre	22	8200	15	99
Left	22	8200	16	119
Orthodox	22	8200	16	64
Arab-Israeli	22	8200	16	2
Micro	22	8200	16	6
Right	22	8200	16	1073
Secular Centre	22	8200	16	522
Left	22	8200	17	29
Orthodox	22	8200	17	13
Arab-Israeli	22	8200	17	0
Micro	22	8200	17	1
Right	22	8200	17	196
Secular Centre	22	8200	17	122
Left	22	8200	18	23
Orthodox	22	8200	18	31
Arab-Israeli	22	8200	18	0
Micro	22	8200	18	3
Right	22	8200	18	207
Secular Centre	22	8200	18	155
Left	22	8200	19	11
Orthodox	22	8200	19	15
Arab-Israeli	22	8200	19	0
Micro	22	8200	19	9
Right	22	8200	19	347
Secular Centre	22	8200	19	68
Left	22	8200	20	18
Orthodox	22	8200	20	30
Arab-Israeli	22	8200	20	0
Micro	22	8200	20	3
Right	22	8200	20	214
Secular Centre	22	8200	20	84
Left	22	8200	21	8
Orthodox	22	8200	21	25
Arab-Israeli	22	8200	21	0
Micro	22	8200	21	4
Right	22	8200	21	247
Secular Centre	22	8200	21	90
Left	22	8200	23	30
Orthodox	22	8200	23	18
Arab-Israeli	22	8200	23	1
Micro	22	8200	23	4
Right	22	8200	23	338
Secular Centre	22	8200	23	151
Left	22	8200	24	28
Orthodox	22	8200	24	15
Arab-Israeli	22	8200	24	1
Micro	22	8200	24	1
Right	22	8200	24	166
Secular Centre	22	8200	24	148
Left	22	8200	25	113
Orthodox	22	8200	25	60
Arab-Israeli	22	8200	25	2
Micro	22	8200	25	11
Right	22	8200	25	1263
Secular Centre	22	8200	25	594
Left	22	8200	27	28
Orthodox	22	8200	27	12
Arab-Israeli	22	8200	27	0
Micro	22	8200	27	6
Right	22	8200	27	213
Secular Centre	22	8200	27	120
Left	22	8200	29	28
Orthodox	22	8200	29	19
Arab-Israeli	22	8200	29	1
Micro	22	8200	29	2
Right	22	8200	29	196
Secular Centre	22	8200	29	116
Left	22	8200	31	41
Orthodox	22	8200	31	15
Arab-Israeli	22	8200	31	0
Micro	22	8200	31	2
Right	22	8200	31	224
Secular Centre	22	8200	31	197
Left	22	8200	33	33
Orthodox	22	8200	33	19
Arab-Israeli	22	8200	33	0
Micro	22	8200	33	3
Right	22	8200	33	251
Secular Centre	22	8200	33	179
Left	22	8200	34	16
Orthodox	22	8200	34	11
Arab-Israeli	22	8200	34	0
Micro	22	8200	34	3
Right	22	8200	34	169
Secular Centre	22	8200	34	97
Left	22	8200	35	28
Orthodox	22	8200	35	35
Arab-Israeli	22	8200	35	0
Micro	22	8200	35	1
Right	22	8200	35	184
Secular Centre	22	8200	35	83
Left	22	8200	36	20
Orthodox	22	8200	36	9
Arab-Israeli	22	8200	36	0
Micro	22	8200	36	2
Right	22	8200	36	136
Secular Centre	22	8200	36	61
Left	22	8200	40	48
Orthodox	22	8200	40	14
Arab-Israeli	22	8200	40	1
Micro	22	8200	40	0
Right	22	8200	40	234
Secular Centre	22	8200	40	212
Left	22	8200	43	29
Orthodox	22	8200	43	11
Arab-Israeli	22	8200	43	0
Micro	22	8200	43	4
Right	22	8200	43	166
Secular Centre	22	8200	43	136
Left	22	8200	44	38
Orthodox	22	8200	44	11
Arab-Israeli	22	8200	44	0
Micro	22	8200	44	4
Right	22	8200	44	182
Secular Centre	22	8200	44	151
Left	22	8200	51	91
Orthodox	22	8200	51	10
Arab-Israeli	22	8200	51	2
Micro	22	8200	51	3
Right	22	8200	51	131
Secular Centre	22	8200	51	306
Left	22	8200	52	43
Orthodox	22	8200	52	5
Arab-Israeli	22	8200	52	0
Micro	22	8200	52	1
Right	22	8200	52	148
Secular Centre	22	8200	52	126
Left	22	8200	53	31
Orthodox	22	8200	53	18
Arab-Israeli	22	8200	53	0
Micro	22	8200	53	0
Right	22	8200	53	191
Secular Centre	22	8200	53	169
Left	22	8200	54	42
Orthodox	22	8200	54	14
Arab-Israeli	22	8200	54	1
Micro	22	8200	54	1
Right	22	8200	54	277
Secular Centre	22	8200	54	299
Left	22	8200	55	30
Orthodox	22	8200	55	20
Arab-Israeli	22	8200	55	0
Micro	22	8200	55	2
Right	22	8200	55	236
Secular Centre	22	8200	55	183
Left	22	8200	59	40
Orthodox	22	8200	59	15
Arab-Israeli	22	8200	59	0
Micro	22	8200	59	2
Right	22	8200	59	274
Secular Centre	22	8200	59	293
Left	22	8200	60	54
Orthodox	22	8200	60	10
Arab-Israeli	22	8200	60	0
Micro	22	8200	60	2
Right	22	8200	60	220
Secular Centre	22	8200	60	236
Left	22	8200	61	34
Orthodox	22	8200	61	19
Arab-Israeli	22	8200	61	0
Micro	22	8200	61	1
Right	22	8200	61	163
Secular Centre	22	8200	61	161
Left	22	8200	62	41
Orthodox	22	8200	62	26
Arab-Israeli	22	8200	62	1
Micro	22	8200	62	0
Right	22	8200	62	189
Secular Centre	22	8200	62	173
Left	22	8200	63	55
Orthodox	22	8200	63	20
Arab-Israeli	22	8200	63	0
Micro	22	8200	63	2
Right	22	8200	63	271
Secular Centre	22	8200	63	252
Left	22	8200	64	44
Orthodox	22	8200	64	13
Arab-Israeli	22	8200	64	0
Micro	22	8200	64	0
Right	22	8200	64	183
Secular Centre	22	8200	64	204
Left	22	8200	65	45
Orthodox	22	8200	65	14
Arab-Israeli	22	8200	65	1
Micro	22	8200	65	0
Right	22	8200	65	236
Secular Centre	22	8200	65	236
Left	22	8200	66	46
Orthodox	22	8200	66	16
Arab-Israeli	22	8200	66	0
Micro	22	8200	66	0
Right	22	8200	66	210
Secular Centre	22	8200	66	189
Left	22	8200	67	23
Orthodox	22	8200	67	22
Arab-Israeli	22	8200	67	0
Micro	22	8200	67	4
Right	22	8200	67	222
Secular Centre	22	8200	67	101
Left	22	8200	68	15
Orthodox	22	8200	68	15
Arab-Israeli	22	8200	68	0
Micro	22	8200	68	1
Right	22	8200	68	169
Secular Centre	22	8200	68	81
Left	22	8200	69	24
Orthodox	22	8200	69	22
Arab-Israeli	22	8200	69	0
Micro	22	8200	69	2
Right	22	8200	69	211
Secular Centre	22	8200	69	111
Left	22	8200	70	18
Orthodox	22	8200	70	24
Arab-Israeli	22	8200	70	1
Micro	22	8200	70	3
Right	22	8200	70	160
Secular Centre	22	8200	70	125
Left	22	8200	71	46
Orthodox	22	8200	71	12
Arab-Israeli	22	8200	71	0
Micro	22	8200	71	0
Right	22	8200	71	161
Secular Centre	22	8200	71	223
Left	22	8200	72	40
Orthodox	22	8200	72	12
Arab-Israeli	22	8200	72	0
Micro	22	8200	72	1
Right	22	8200	72	196
Secular Centre	22	8200	72	222
Left	22	1034	1	39
Orthodox	22	1034	1	66
Arab-Israeli	22	1034	1	1
Micro	22	1034	1	6
Right	22	1034	1	333
Secular Centre	22	1034	1	55
Left	22	1034	2	12
Orthodox	22	1034	2	83
Arab-Israeli	22	1034	2	2
Micro	22	1034	2	15
Right	22	1034	2	185
Secular Centre	22	1034	2	93
Left	22	1034	3	20
Orthodox	22	1034	3	62
Arab-Israeli	22	1034	3	0
Micro	22	1034	3	4
Right	22	1034	3	298
Secular Centre	22	1034	3	71
Left	22	1034	4	29
Orthodox	22	1034	4	114
Arab-Israeli	22	1034	4	0
Micro	22	1034	4	8
Right	22	1034	4	300
Secular Centre	22	1034	4	43
Left	22	1034	5	10
Orthodox	22	1034	5	77
Arab-Israeli	22	1034	5	0
Micro	22	1034	5	6
Right	22	1034	5	186
Secular Centre	22	1034	5	35
Left	22	1034	6	55
Orthodox	22	1034	6	277
Arab-Israeli	22	1034	6	0
Micro	22	1034	6	13
Right	22	1034	6	576
